"","Year","Area.Code","TA Title","Region Title","Annual GDP Increase Percent_Calc","Annual Enterprise Increase Percent_Calc","Annual Employee Increase Percent_Calc"
"1200",2018,"T020",20,"Waitomo District",0.0198349953817494,-0.00189393939393939,-0.0518027351844177
"1201",2018,"T021",21,"Taupo District",0.0851893614641965,0.0195838433292534,0.0363752393107849
"1202",2018,"T022",22,"Western Bay of Plenty District",0.0858445897797273,-0.0135226504394861,0.0422924901185771
"1203",2018,"T023",23,"Tauranga City",0.100224131782199,0.0254633963677214,0.0544370236760428
"1204",2018,"T024",24,"Rotorua District",0.101275441399199,0.00780928894369092,0.0395370340847495
"1205",2018,"T025",25,"Whakatane District",0.0396444464498226,0.0159304851556843,0.0172612197928654
"1206",2018,"T026",26,"Kawerau District",0.050998674744415,-0.0267857142857143,0.0626603151337486
"1207",2018,"T027",27,"Opotiki District",0.045608789539878,-0.0294117647058824,0.0982640026203734
"1208",2018,"T028",28,"Gisborne District",0.0793962081620205,-0.003556609365738,0.0298971537909591
"1209",2018,"T029",29,"Wairoa District",0.0832087320574162,-0.0192307692307692,0.0510855683269476
"1210",2018,"T030",30,"Hastings District",0.0758792564647243,0.0102357320099256,0.0582331660637181
"1211",2018,"T031",31,"Napier City",0.0764394492746794,0.0121642169285352,0.0144672531769306
"1212",2018,"T032",32,"Central Hawke's Bay District",0.170753082239528,0,-0.00527148128624143
"1213",2018,"T033",33,"New Plymouth District",0.102410537308979,0.0109306683322923,0.018798063229849
"1214",2018,"T034",34,"Stratford District",0.131735153270438,0,0.0722085241282142
"1215",2018,"T035",35,"South Taranaki District",0.138343356844885,-0.0312066574202497,0.0242898312062577
"1216",2018,"T036",36,"Ruapehu District",0.0673230108296787,0.00165562913907285,-0.00517439632042928
"1217",2018,"T037",37,"Whanganui District",0.0777820146170957,0.0110213078618663,0.0078740157480315
"1218",2018,"T038",38,"Rangitikei District",0.0880473544159443,-0.00548696844993141,0.0202690582959641
"1219",2018,"T039",39,"Manawatu District",0.103259865955528,-0.0185185185185185,0.0104421239724506
"1220",2018,"T040",40,"Palmerston North City",0.0884177261849968,0.0172281776416539,0.0422462113348557
"1221",2018,"T041",41,"Tararua District",0.0543182883023584,-0.0290155440414508,0.0645712333447216
"1222",2018,"T042",42,"Horowhenua District",0.0582266939493856,0.0138888888888889,0.035235280745624
"1223",2018,"T043",43,"Kapiti Coast District",0.0716432908395712,0.0186480186480186,0.0433884297520661
"1224",2018,"T044",44,"Porirua City",0.0928062910055372,0.0125698324022346,0.0488767455980571
"1225",2018,"T045",45,"Upper Hutt City",0.0588429180022579,0.0263414634146341,0.00692201199815413
"1226",2018,"T046",46,"Lower Hutt City",0.0583181003995774,0.0223924572775486,0.0441995497096812
"1227",2018,"T047",47,"Wellington City",0.0453652310334095,0.0141246030877039,0.0231581753357102
"1228",2018,"T048",48,"Masterton District",0.097125209259366,0.00390625,0.0280114634371822
"1229",2018,"T049",49,"Carterton District",0.0849601705374173,-0.00253807106598985,0.0986321094312455
"1230",2018,"T050",50,"South Wairarapa District",0.0448213844906019,-0.0123674911660777,0.0180436847103514
"1231",2018,"T051",51,"Tasman District",0.0746712586098935,0.00261096605744125,0.0727878211227403
"1232",2018,"T052",52,"Nelson City",0.08233277994966,0.019364448857994,-0.00226534773087669
"1233",2018,"T053",53,"Marlborough District",0.0734560106890896,-0.00590966652596032,0.0643683176958324
"1234",2018,"T054",54,"Kaikoura District",0.109515786389276,0.0497925311203319,0.127952755905512
"1235",2018,"T055",55,"Buller District",0.0747500053994515,-0.0216216216216216,0.0993751859565605
"1236",2018,"T056",56,"Grey District",0.132885811192764,0.00214132762312634,0.00194698217762468
"1237",2018,"T057",57,"Westland District",0.135819128787879,-0.0313253012048193,0.0258095933771609
"1238",2018,"T058",58,"Hurunui District",0.113451644797479,-0.0184119677790564,0.0231157731157731
"1239",2018,"T059",59,"Waimakariri District",0.0647853292449919,-0.00508083140877598,0.0309952159557981
"1240",2018,"T060",60,"Christchurch City",0.061201105988347,0.0021291696238467,0.0366832250668705
"1241",2018,"T062",62,"Selwyn District",0.119732434661318,0.00761648745519713,0.0601108841552378
"1242",2018,"T063",63,"Ashburton District",0.0957173354245632,-0.00790960451977401,-0.00450856627592426
"1243",2018,"T064",64,"Timaru District",0.0839242046521951,-0.00643086816720257,0.0320567986230637
"1244",2018,"T065",65,"Mackenzie District",-0.107584702741323,0.0226537216828479,0.0486048604860486
"1245",2018,"T066",66,"Waimate District",0.163524945047625,0.00238663484486874,0.025
"1246",2018,"T068",68,"Waitaki District",0.0747028448947779,-0.017017017017017,-0.0166748406081412
"1247",2018,"T069",69,"Central Otago District",0.157850098947333,0.00657354149548069,-0.0292220113851992
"1248",2018,"T070",70,"Queenstown-Lakes District",0.125985150907423,0.0354213273676361,0.0916515808529449
"1249",2018,"T071",71,"Dunedin City",0.0574408294999259,0.0121196493037648,0.0284955752212389
"1250",2018,"T072",72,"Clutha District",0.0732456318157864,-0.0113207547169811,0.0513112884834664
"1251",2018,"T073",73,"Southland District",0.132988634944424,-0.013745704467354,-0.00025388765471279
"1252",2018,"T074",74,"Gore District",0.123056734851409,0.00904977375565611,0.0224430907342097
"1253",2018,"T075",75,"Invercargill City",0.0698002062255616,0.0137807070101857,0.0133283968900407
"1254",2018,"T076",76,"Auckland",0.0670377267396404,0.0164817308138725,0.0302406042838655
"1255",2019,"T001",1,"Far North District",0.0600304124864719,0.0211350293542074,0.0105289546252194
"1256",2019,"T002",2,"Whangarei District",0.0290378262617825,0.024886191198786,0.0333904109589041
"1257",2019,"T003",3,"Kaipara District",-0.0249055141002035,0.0306748466257669,0.00305576776165011
"1258",2019,"T011",11,"Thames-Coromandel District",0.0551683654410587,0.00551724137931034,0.0430416068866571
"1259",2019,"T012",12,"Hauraki District",0.0717310707639103,0.00638977635782748,0.0555853440571939
"1260",2019,"T013",13,"Waikato District",0.0684917235327352,0.0262575134451123,0.065440778799351
"1261",2019,"T015",15,"Matamata-Piako District",0.0755227695731828,0,0.0461384152457372
"1262",2019,"T016",16,"Hamilton City",0.099253841367806,0.0303150386368139,0.0287219024866978
"1263",2019,"T017",17,"Waipa District",0.066155183655727,0.0232833464877664,0.0364623739332816
"1264",2019,"T018",18,"Otorohanga District",0.0375728052525681,0.00938967136150235,-0.0016802016241949
"1265",2019,"T019",19,"South Waikato District",0.0655966735966737,0.00909090909090909,-0.00499524262607041
"1266",2019,"T020",20,"Waitomo District",0.0294424659216504,0.0132827324478178,0.0423951048951049
"1267",2019,"T021",21,"Taupo District",0.0407558641299448,0.0354141656662665,0.0153940886699507
"1268",2019,"T022",22,"Western Bay of Plenty District",0.156370618832337,0.0195339273474983,0.113892049045633
"1269",2019,"T023",23,"Tauranga City",0.0874565243108956,0.0377944129998174,0.0354913775832576
"1270",2019,"T024",24,"Rotorua District",0.0515020852810478,0.0216150081566069,0.00849615066098212
"1271",2019,"T025",25,"Whakatane District",0.0488254760483915,0.0185317177476835,0.0441176470588235
"1272",2019,"T026",26,"Kawerau District",0.0845736416653532,0,-0.0272413793103448
"1273",2019,"T027",27,"Opotiki District",-0.0125502121961736,-0.00550964187327824,0.0623322397852669
"1274",2019,"T028",28,"Gisborne District",0.0837948553085988,0.0136823319452707,0.0176497909893172
"1275",2019,"T029",29,"Wairoa District",0.0197736213679344,0.00326797385620915,-0.0264277035236938
"1276",2019,"T030",30,"Hastings District",0.0474159158063693,0.0211851396991096,0.00937362152624614
"1277",2019,"T031",31,"Napier City",0.0512201261532737,0.0255383074611918,0.0291000192715359
"1278",2019,"T032",32,"Central Hawke's Bay District",0.0103946920721334,0.00540540540540541,0.0807277866101395
"1279",2019,"T033",33,"New Plymouth District",0.0308947490526642,0.020389249304912,0.0273972602739726
"1280",2019,"T034",34,"Stratford District",0.0930397547318012,-0.00992063492063492,0.00722733245729304
"1281",2019,"T035",35,"South Taranaki District",-0.0265447059995352,0.0178954903364352,-0.00803858520900321
"1282",2019,"T036",36,"Ruapehu District",0.0388924294770739,0.0132231404958678,0.0329416297437873
"1283",2019,"T037",37,"Whanganui District",0.059455507137845,0.0196220930232558,0.0131138392857143
"1284",2019,"T038",38,"Rangitikei District",0.0870614071572361,-0.00137931034482759,0.0344585091420534
"1285",2019,"T039",39,"Manawatu District",0.0878846059173929,0.00864779874213836,0.0461741424802111
"1286",2019,"T040",40,"Palmerston North City",0.0555950162378673,0.00865637937523523,0.0219101683099293
"1287",2019,"T041",41,"Tararua District",0.0466315103395152,-0.00213447171824973,-0.0434852374839538
"1288",2019,"T042",42,"Horowhenua District",0.0790878943624577,-0.00105374077976818,0.0263504611330698
"1289",2019,"T043",43,"Kapiti Coast District",0.0788210613308751,0.0034324942791762,-0.00506050605060506
"1290",2019,"T044",44,"Porirua City",0.135982840476038,0.0268965517241379,0.0648335745296671
"1291",2019,"T045",45,"Upper Hutt City",0.0379227692259802,0.0408745247148289,0.0678276810265811
"1292",2019,"T046",46,"Lower Hutt City",0.0486868760513064,0.0210374639769452,0.0183840217884703
"1293",2019,"T047",47,"Wellington City",0.00699342063718541,0.0210537680846469,0.0265746108252459
"1294",2019,"T048",48,"Masterton District",0.0498013732866801,-0.00194552529182879,0.0323741007194245
"1295",2019,"T049",49,"Carterton District",0.160647346242341,0.0305343511450382,-0.0170380078636959
"1296",2019,"T050",50,"South Wairarapa District",0.137673822060213,0.0214669051878354,0.0398009950248756
"1297",2019,"T051",51,"Tasman District",0.104085281069986,0.0269097222222222,0.0397339246119734
"1298",2019,"T052",52,"Nelson City",0.0426117246566124,0.0243546030199708,0.0223264966321047
"1299",2019,"T053",53,"Marlborough District",0.0615868361029652,0.0169851380042463,-0.004510045100451
"1300",2019,"T054",54,"Kaikoura District",0.104516043839958,-0.00790513833992095,-0.0174520069808028
"1301",2019,"T055",55,"Buller District",0.107009364575379,0.0303867403314917,-0.0216508795669824
"1302",2019,"T056",56,"Grey District",0.0271571672716839,-0.00427350427350427,0.00597907324364723
"1303",2019,"T057",57,"Westland District",0.0186964587198033,0.0174129353233831,0.015903156895324
"1304",2019,"T058",58,"Hurunui District",-0.00341646223078425,-0.0152403282532239,0.00189861401177141
"1305",2019,"T059",59,"Waimakariri District",0.0393229327249183,0.00464252553389044,0.00111103849421606
"1306",2019,"T060",60,"Christchurch City",0.0424452255008426,0.0155807365439093,0.00377810541835606
"1307",2019,"T062",62,"Selwyn District",0.0655125069331417,0.0186749666518453,0.0421139554087531
"1308",2019,"T063",63,"Ashburton District",0.0371548486856638,0.0113895216400911,0.022524154589372
"1309",2019,"T064",64,"Timaru District",0.0171379887818754,-0.00107874865156419,0.00166770898478216
"1310",2019,"T065",65,"Mackenzie District",0.232808022922636,0.00949367088607595,0.0523605150214592
"1311",2019,"T066",66,"Waimate District",0.119904969086329,0.00238095238095238,0.00658149438637244
"1312",2019,"T068",68,"Waitaki District",0.0461210706434286,0.00509164969450102,0.0224438902743142
"1313",2019,"T069",69,"Central Otago District",0.0985637342908438,0.0212244897959184,0.0465207193119625
"1314",2019,"T070",70,"Queenstown-Lakes District",0.0944292169539987,0.0543752250630176,0.0570767450829155
"1315",2019,"T071",71,"Dunedin City",0.0209514621293515,0.0180891719745223,0.0246085011185682
"1316",2019,"T072",72,"Clutha District",0.0510316823268331,0.00190839694656489,-0.0096529284164859
"1317",2019,"T073",73,"Southland District",0.0342245894989329,0.00522648083623693,0.0237445241571964
"1318",2019,"T074",74,"Gore District",0.0456245016908145,0.0194319880418535,0.0137974286610223
"1319",2019,"T075",75,"Invercargill City",0.0722570014378237,0.0177304964539007,0.00785531603945926
"1320",2019,"T076",76,"Auckland",0.0582343042206172,0.0257148077098749,0.0241873461853979
